name,unit,grams
"תפוז, טרי",יחידה בינונית,186
"תפוז, טרי",יחידה גדולה,215
"תפוז, טרי",גרמים,1
"תפוז, טרי",קילוגרם,1000
"תפוז, פלחים , משומרים, במיץ",גרמים,1
"תפוז, פלחים , משומרים, במיץ",קערית לפתן,176
"תפוז, פלחים , משומרים, במיץ",קילוגרם,1000
"תפוז, עם קליפה וגרעינים",יחידה קטנה,147
"תפוז, עם קליפה וגרעינים",יחידה בינונית,255
"תפוז, עם קליפה וגרעינים",יחידה גדולה,294
"תפוז, עם קליפה וגרעינים",גרמים,1
"תפוז, עם קליפה וגרעינים",קילוגרם,1000
"תפוז, קליפה",יחידה קטנה,42
"תפוז, קליפה",יחידה בינונית,69
"תפוז, קליפה",יחידה גדולה,79
"תפוז, קליפה",גרמים,1
"תפוז, קליפה",קילוגרם,1000
"קלמנטינה/מנדרינה, משומר או קפוא, במארז מיץ",גרמים,1
"קלמנטינה/מנדרינה, משומר או קפוא, במארז מיץ",קערית לפתן,176
"קלמנטינה/מנדרינה, משומר או קפוא, במארז מיץ",קילוגרם,1000
"קלמנטינה/מנדרינה, משומר או קפוא, בסירופ קל",גרמים,1
"קלמנטינה/מנדרינה, משומר או קפוא, בסירופ קל",קערית לפתן,176
"קלמנטינה/מנדרינה, משומר או קפוא, בסירופ קל",קילוגרם,1000
"קלמנטינה/מנדרינה, משומר או קפוא, מסונן",כוס,189
"קלמנטינה/מנדרינה, משומר או קפוא, מסונן",גרמים,1
"קלמנטינה/מנדרינה, משומר או קפוא, מסונן",פלח,4.599999905
"קלמנטינה/מנדרינה, משומר או קפוא, מסונן",קילוגרם,1000
"קלמנטינה/מנדרינה, טריה",יחידה קטנה,76
"קלמנטינה/מנדרינה, טריה",יחידה בינונית,86
"קלמנטינה/מנדרינה, טריה",יחידה גדולה,116
"קלמנטינה/מנדרינה, טריה",גרמים,1
"קלמנטינה/מנדרינה, טריה",פלח,10
"קלמנטינה/מנדרינה, טריה",קילוגרם,1000
קלמנטינה/מנדרינה עם קליפה וגרעינים,יחידה קטנה,90
קלמנטינה/מנדרינה עם קליפה וגרעינים,יחידה בינונית,103
קלמנטינה/מנדרינה עם קליפה וגרעינים,יחידה גדולה,117
קלמנטינה/מנדרינה עם קליפה וגרעינים,גרמים,1
קלמנטינה/מנדרינה עם קליפה וגרעינים,קילוגרם,1000
מיץ אשכוליות סחוט פרימור,כוס,240
מיץ אשכוליות סחוט פרימור,גרמים,1
מיץ אשכוליות סחוט פרימור,קרטון,1000
מיץ אשכוליות סחוט פרימור,קילוגרם,1000
"מיץ אשכוליות, סחוט טרי",כוס,240
"מיץ אשכוליות, סחוט טרי",גרמים,1
"מיץ אשכוליות, סחוט טרי",קילוגרם,1000
"מיץ אשכוליות, לפנ לסוג, ללא תוספת סוכר",כוס,240
"מיץ אשכוליות, לפנ לסוג, ללא תוספת סוכר",גרמים,1
"מיץ אשכוליות, לפנ לסוג, ללא תוספת סוכר",קרטון,1000
"מיץ אשכוליות, לפנ לסוג, ללא תוספת סוכר",קילוגרם,1000
"מיץ אשכוליות, משומר, בבקבוק או קרטון",כוס,240
"מיץ אשכוליות, משומר, בבקבוק או קרטון",גרמים,1
"מיץ אשכוליות, משומר, בבקבוק או קרטון",קרטון,1000
"מיץ אשכוליות, משומר, בבקבוק או קרטון",קילוגרם,1000
"מיץ אשכוליות, קפוא, משוחזר במים, ללא תוספת סוכר",כוס,240
"מיץ אשכוליות, קפוא, משוחזר במים, ללא תוספת סוכר",גרמים,1
"מיץ אשכוליות, קפוא, משוחזר במים, ללא תוספת סוכר",קילוגרם,1000
"מיץ אשכוליות, קפוא, משוחזר במים",כוס,240
"מיץ אשכוליות, קפוא, משוחזר במים",גרמים,1
"מיץ אשכוליות, קפוא, משוחזר במים",קילוגרם,1000
"מיץ תפוזים, תרכיז קפוא, פריגת",כוס,240
"מיץ תפוזים, תרכיז קפוא, פריגת",גרמים,1
"מיץ תפוזים, תרכיז קפוא, פריגת",קילוגרם,1000
"מיץ אשכולית אדומה, גניר,פריגת, פריניב",יחידה,1000
"מיץ אשכולית אדומה, גניר,פריגת, פריניב",יחידה קטנה,400
"מיץ אשכולית אדומה, גניר,פריגת, פריניב",גרמים,1
"מיץ אשכולית אדומה, גניר,פריגת, פריניב",קילוגרם,1000
מיץ לימון טבעי,כף,15
מיץ לימון טבעי,כפית,4
מיץ לימון טבעי,גרמים,1
מיץ לימון טבעי,קילוגרם,1000
משקה לימונדה ביתית,כוס,240
משקה לימונדה ביתית,גרמים,1
משקה לימונדה ביתית,קילוגרם,1000
"מיץ תפוזים סחוט, פרימור, פריניב",כוס,240
"מיץ תפוזים סחוט, פרימור, פריניב",גרמים,1
"מיץ תפוזים סחוט, פרימור, פריניב",קרטון,2000
"מיץ תפוזים סחוט, פרימור, פריניב",קילוגרם,1000
"מיץ תפוזים, סחוט טרי",כוס,240
"מיץ תפוזים, סחוט טרי",גרמים,1
"מיץ תפוזים, סחוט טרי",קילוגרם,1000
"מיץ תפוזים, תרכיז קפוא, משוחזר במים, פריגת",כוס,240
"מיץ תפוזים, תרכיז קפוא, משוחזר במים, פריגת",גרמים,1
"מיץ תפוזים, תרכיז קפוא, משוחזר במים, פריגת",קרטון,1000
"מיץ תפוזים, תרכיז קפוא, משוחזר במים, פריגת",קילוגרם,1000
פומלה עם קליפה וגרעינים,יחידה בינונית,841
פומלה עם קליפה וגרעינים,גרמים,1
פומלה עם קליפה וגרעינים,פלח,35
פומלה עם קליפה וגרעינים,קילוגרם,1000
"מיץ אשכוליות ותפוזים, טרי",כוס,240
"מיץ אשכוליות ותפוזים, טרי",גרמים,1
"מיץ אשכוליות ותפוזים, טרי",קילוגרם,1000
"מיץ אשכוליות ותפוזים, משומר, ללא תוספת סוכר",כוס,240
"מיץ אשכוליות ותפוזים, משומר, ללא תוספת סוכר",גרמים,1
"מיץ אשכוליות ותפוזים, משומר, ללא תוספת סוכר",קילוגרם,1000
"מיץ אשכוליות ותפוזים, משומר, בתוספת סוכר",כוס,240
"מיץ אשכוליות ותפוזים, משומר, בתוספת סוכר",גרמים,1
"מיץ אשכוליות ותפוזים, משומר, בתוספת סוכר",קילוגרם,1000
"מיץ אשכוליות ותפוזים, קפוא, משוחזר במים",כוס,240
"מיץ אשכוליות ותפוזים, קפוא, משוחזר במים",גרמים,1
"מיץ אשכוליות ותפוזים, קפוא, משוחזר במים",קילוגרם,1000
"פירות יבשים, תערובת",כוס,136
"פירות יבשים, תערובת",גרמים,1
"פירות יבשים, תערובת",קילוגרם,1000
"תפוח עץ, מיובש, לא מבושל",גרמים,1
"תפוח עץ, מיובש, לא מבושל",עיגול/כדור,6
"תפוח עץ, מיובש, לא מבושל",קילוגרם,1000
"תפוח עץ, מיובש, מבושל, ללא תוספת סוכר",כוס,255
"תפוח עץ, מיובש, מבושל, ללא תוספת סוכר",גרמים,1
"תפוח עץ, מיובש, מבושל, ללא תוספת סוכר",קילוגרם,1000
"תפוח עץ, מיובש, מבושל, עם סוכר",כוס,255
"תפוח עץ, מיובש, מבושל, עם סוכר",גרמים,1
"תפוח עץ, מיובש, מבושל, עם סוכר",קילוגרם,1000
"משמש, מיובש",יחידה,7
"משמש, מיובש",כוס,130
"משמש, מיובש",גרמים,1
"משמש, מיובש",קילוגרם,1000
"משמש, מיובש, מבושל, ללא תוספת סוכר",יחידה,9.300000191
"משמש, מיובש, מבושל, ללא תוספת סוכר",גרמים,1
"משמש, מיובש, מבושל, ללא תוספת סוכר",קילוגרם,1000
"משמש, מיובש, מבושל, עם סוכר",יחידה,9.300000191
"משמש, מיובש, מבושל, עם סוכר",גרמים,1
"משמש, מיובש, מבושל, עם סוכר",קילוגרם,1000
"בננה, טוגנים, צ'יפס",יחידה קטנה,1.200000048
"בננה, טוגנים, צ'יפס",גרמים,1
"בננה, טוגנים, צ'יפס",קילוגרם,1000
"דומדמניות שחורות, currants, מיובש",יחידה,2
"דומדמניות שחורות, currants, מיובש",כוס,145
"דומדמניות שחורות, currants, מיובש",כף,14
"דומדמניות שחורות, currants, מיובש",כפית,6
"דומדמניות שחורות, currants, מיובש",גרמים,1
"דומדמניות שחורות, currants, מיובש",קילוגרם,1000
"חמוציות, מיובשות ממותקות",כוס,135
"חמוציות, מיובשות ממותקות",כף,14
"חמוציות, מיובשות ממותקות",כפית,6
"חמוציות, מיובשות ממותקות",גרמים,1
"חמוציות, מיובשות ממותקות",קילוגרם,1000
"תמרים מיובשים, ללא גלעין",יחידה,10
"תמרים מיובשים, ללא גלעין",יחידה קטנה,7.099999905
"תמרים מיובשים, ללא גלעין",גרמים,1
"תמרים מיובשים, ללא גלעין",קילוגרם,1000
"תמרים מיובשים, עם גלעין",יחידה,11
"תמרים מיובשים, עם גלעין",יחידה קטנה,8.300000191
"תמרים מיובשים, עם גלעין",גרמים,1
"תמרים מיובשים, עם גלעין",קילוגרם,1000
"ממרח תמרים, קליית גת, מיה",כף,29
"ממרח תמרים, קליית גת, מיה",כפית,11
"ממרח תמרים, קליית גת, מיה",גרמים,1
"ממרח תמרים, קליית גת, מיה",אריזה,450
"ממרח תמרים, קליית גת, מיה",קילוגרם,1000
"תמרים לחים, ללא גלעין",יחידה,12
"תמרים לחים, ללא גלעין",גרמים,1
"תמרים לחים, ללא גלעין",קילוגרם,1000
"תמרים לחים, עם גלעין",יחידה,15
"תמרים לחים, עם גלעין",גרמים,1
"תמרים לחים, עם גלעין",קילוגרם,1000
"תאנה, מיובשת",יחידה,19
"תאנה, מיובשת",גרמים,1
"תאנה, מיובשת",קילוגרם,1000
"תאנה, מיובשת, מבושלת, ללא תוספת סוכר",כוס,259
"תאנה, מיובשת, מבושלת, ללא תוספת סוכר",גרמים,1
"תאנה, מיובשת, מבושלת, ללא תוספת סוכר",קילוגרם,1000
"תאנה, מיובשת, מבושלת, עם סוכר",כוס,270
"תאנה, מיובשת, מבושלת, עם סוכר",גרמים,1
"תאנה, מיובשת, מבושלת, עם סוכר",קילוגרם,1000
"ליצ'י, מיובש",יחידה,2.5
"ליצ'י, מיובש",גרמים,1
"ליצ'י, מיובש",קילוגרם,1000
"מנגו, מיובש",כוס,101
"מנגו, מיובש",גרמים,1
"מנגו, מיובש",קילוגרם,1000
"פאפיה, מיובשת",יחידה קטנה,38
"פאפיה, מיובשת",יחידה בינונית,45.5
"פאפיה, מיובשת",יחידה גדולה,53
"פאפיה, מיובשת",גרמים,1
"פאפיה, מיובשת",קילוגרם,1000
"אפרסק, מיובש, לא מבושל",יחידה,13
"אפרסק, מיובש, לא מבושל",גרמים,1
"אפרסק, מיובש, לא מבושל",קילוגרם,1000
"אפרסק, מיובש, מבושל, ללא תוספת סוכר",גרמים,1
"אפרסק, מיובש, מבושל, ללא תוספת סוכר",קערית לפתן,176
"אפרסק, מיובש, מבושל, ללא תוספת סוכר",קילוגרם,1000
